step,band,calm,loss,candidate_found,expert_a,expert_b,similarity,util_a,util_b,delta_f_pred
1207,COMFORT,983,1.2694,0,,,,,,
1208,COMFORT,984,0.8173,0,,,,,,
1209,COMFORT,985,1.0793,0,,,,,,
1210,COMFORT,986,1.1639,0,,,,,,
1211,COMFORT,987,1.4954,0,,,,,,
1212,COMFORT,988,0.9324,0,,,,,,
1213,COMFORT,989,1.1885,0,,,,,,
1214,COMFORT,990,1.3702,0,,,,,,
1215,COMFORT,991,0.8841,0,,,,,,
1216,COMFORT,992,0.8537,0,,,,,,
1217,COMFORT,993,0.4095,0,,,,,,
1218,COMFORT,994,1.5603,0,,,,,,
1219,COMFORT,995,1.2123,0,,,,,,
1220,COMFORT,996,1.0892,0,,,,,,
1221,COMFORT,997,1.1132,0,,,,,,
1222,COMFORT,998,0.9373,0,,,,,,
1223,COMFORT,999,0.9262,0,,,,,,
1224,COMFORT,1000,0.7794,0,,,,,,
1225,COMFORT,1001,0.3824,0,,,,,,
1226,COMFORT,1002,1.7488,0,,,,,,
1227,COMFORT,1003,0.6299,0,,,,,,
1228,COMFORT,1004,0.9148,0,,,,,,
1229,COMFORT,1005,0.9758,0,,,,,,
1230,COMFORT,1006,1.2195,0,,,,,,
1231,COMFORT,1007,0.4609,0,,,,,,
1232,COMFORT,1008,0.6757,0,,,,,,
1233,COMFORT,1009,0.8419,0,,,,,,
1234,COMFORT,1010,0.4065,0,,,,,,
1235,COMFORT,1011,0.8625,0,,,,,,
1236,COMFORT,1012,1.0283,0,,,,,,
1237,COMFORT,1013,1.1988,0,,,,,,
1238,COMFORT,1014,1.3650,0,,,,,,
1239,COMFORT,1015,1.8620,0,,,,,,
1240,COMFORT,1016,1.1823,0,,,,,,
1241,COMFORT,1017,0.9167,0,,,,,,
1242,COMFORT,1018,1.4558,0,,,,,,
1243,COMFORT,1019,1.4072,0,,,,,,
1244,COMFORT,1020,0.8301,0,,,,,,
1245,COMFORT,1021,1.3686,0,,,,,,
1246,COMFORT,1022,0.5274,0,,,,,,
1247,COMFORT,1023,1.0811,0,,,,,,
1248,COMFORT,1024,0.6849,0,,,,,,
1249,COMFORT,1025,0.9920,0,,,,,,
1250,COMFORT,1026,0.5041,0,,,,,,
1251,COMFORT,1027,0.3211,0,,,,,,
1252,COMFORT,1028,0.4944,0,,,,,,
1253,COMFORT,1029,0.4366,0,,,,,,
1254,COMFORT,1030,0.9204,0,,,,,,
1255,COMFORT,1031,0.7742,0,,,,,,
1256,COMFORT,1032,0.8837,0,,,,,,
1257,COMFORT,1033,0.3814,0,,,,,,
1258,COMFORT,1034,0.5834,0,,,,,,
1259,COMFORT,1035,0.7586,0,,,,,,
1260,COMFORT,1036,0.5022,0,,,,,,
1261,COMFORT,1037,0.5088,0,,,,,,
1262,COMFORT,1038,1.2429,0,,,,,,
1263,COMFORT,1039,1.0611,0,,,,,,
1264,COMFORT,1040,0.4395,0,,,,,,
1265,COMFORT,1041,1.1017,0,,,,,,
1266,COMFORT,1042,0.8199,0,,,,,,
1267,COMFORT,1043,0.9398,0,,,,,,
1268,COMFORT,1044,0.7848,0,,,,,,
1269,COMFORT,1045,0.7189,0,,,,,,
1270,COMFORT,1046,0.9213,0,,,,,,
1271,COMFORT,1047,1.2625,0,,,,,,
1272,COMFORT,1048,1.2825,0,,,,,,
1273,COMFORT,1049,0.9793,0,,,,,,
1274,COMFORT,1050,0.3382,0,,,,,,
1275,COMFORT,1051,0.3771,0,,,,,,
1276,COMFORT,1052,0.4225,0,,,,,,
1277,COMFORT,1053,1.0578,0,,,,,,
1278,COMFORT,1054,0.3991,0,,,,,,
1279,COMFORT,1055,0.7173,0,,,,,,
1280,COMFORT,1056,0.7303,0,,,,,,
1281,COMFORT,1057,0.2427,0,,,,,,
1282,COMFORT,1058,0.8315,0,,,,,,
1283,COMFORT,1059,0.9294,0,,,,,,
1284,COMFORT,1060,0.6312,0,,,,,,
1285,COMFORT,1061,0.7313,0,,,,,,
1286,COMFORT,1062,0.6754,0,,,,,,
1287,COMFORT,1063,1.2464,0,,,,,,
1288,COMFORT,1064,1.3972,0,,,,,,
1289,COMFORT,1065,0.8303,0,,,,,,
1290,COMFORT,1066,1.2824,0,,,,,,
1291,COMFORT,1067,0.6728,0,,,,,,
1292,COMFORT,1068,1.1471,0,,,,,,
1293,COMFORT,1069,1.2236,0,,,,,,
1294,COMFORT,1070,1.2955,0,,,,,,
1295,COMFORT,1071,1.1786,0,,,,,,
1296,COMFORT,1072,0.8804,0,,,,,,
1297,COMFORT,1073,0.8700,0,,,,,,
1298,COMFORT,1074,0.6031,0,,,,,,
1299,COMFORT,1075,0.8111,0,,,,,,
1300,COMFORT,1076,0.7515,0,,,,,,
1301,COMFORT,1077,0.7672,0,,,,,,
1302,COMFORT,1078,0.6021,0,,,,,,
1303,COMFORT,1079,0.4785,0,,,,,,
1304,COMFORT,1080,0.8574,0,,,,,,
1305,COMFORT,1081,0.7339,0,,,,,,
1306,COMFORT,1082,1.6834,0,,,,,,
1307,COMFORT,1083,0.7847,0,,,,,,
1308,COMFORT,1084,0.8421,0,,,,,,
1309,COMFORT,1085,0.6527,0,,,,,,
1310,COMFORT,1086,1.0242,0,,,,,,
1311,COMFORT,1087,0.5710,0,,,,,,
1312,COMFORT,1088,0.6935,0,,,,,,
1313,COMFORT,1089,0.7207,0,,,,,,
1314,COMFORT,1090,0.7110,0,,,,,,
1315,COMFORT,1091,1.6833,0,,,,,,
1316,COMFORT,1092,1.3827,0,,,,,,
1317,COMFORT,1093,1.1551,0,,,,,,
1318,COMFORT,1094,1.2544,0,,,,,,
1319,COMFORT,1095,0.6539,0,,,,,,
1320,COMFORT,1096,0.8837,0,,,,,,
1321,COMFORT,1097,1.1298,0,,,,,,
1322,COMFORT,1098,0.2897,0,,,,,,
1323,COMFORT,1099,1.2385,0,,,,,,
1324,COMFORT,1100,1.2398,0,,,,,,
1325,COMFORT,1101,1.0937,0,,,,,,
1326,COMFORT,1102,1.3611,0,,,,,,
1327,COMFORT,1103,0.8435,0,,,,,,
1328,COMFORT,1104,0.7544,0,,,,,,
1329,COMFORT,1105,0.9517,0,,,,,,
1330,COMFORT,1106,0.9258,0,,,,,,
1331,COMFORT,1107,0.8980,0,,,,,,
1332,COMFORT,1108,0.9310,0,,,,,,
1333,COMFORT,1109,0.8682,0,,,,,,
1334,COMFORT,1110,0.5550,0,,,,,,
1335,COMFORT,1111,0.8398,0,,,,,,
1336,COMFORT,1112,1.6742,0,,,,,,
1337,COMFORT,1113,1.4175,0,,,,,,
1338,COMFORT,1114,0.7363,0,,,,,,
1339,COMFORT,1115,1.3938,0,,,,,,
1340,COMFORT,1116,1.5782,0,,,,,,
1341,COMFORT,1117,0.7762,0,,,,,,
1342,COMFORT,1118,0.7567,0,,,,,,
1343,COMFORT,1119,0.4675,0,,,,,,
1344,COMFORT,1120,1.3643,0,,,,,,
1345,COMFORT,1121,0.9331,0,,,,,,
1346,COMFORT,1122,1.1162,0,,,,,,
1347,COMFORT,1123,0.8036,0,,,,,,
1348,COMFORT,1124,1.2656,0,,,,,,
1349,COMFORT,1125,1.5232,0,,,,,,
1350,COMFORT,1126,1.3271,0,,,,,,
1351,COMFORT,1127,0.8297,0,,,,,,
1352,COMFORT,1128,0.8305,0,,,,,,
1353,COMFORT,1129,0.8729,0,,,,,,
1354,COMFORT,1130,0.9942,0,,,,,,
1355,COMFORT,1131,1.2753,0,,,,,,
1356,COMFORT,1132,0.7568,0,,,,,,
1357,COMFORT,1133,1.4571,0,,,,,,
1358,COMFORT,1134,0.6710,0,,,,,,
1359,COMFORT,1135,0.7282,0,,,,,,
1360,COMFORT,1136,0.4542,0,,,,,,
1361,COMFORT,1137,1.5324,0,,,,,,
1362,COMFORT,1138,0.4270,0,,,,,,
1363,COMFORT,1139,1.2321,0,,,,,,
1364,COMFORT,1140,1.2040,0,,,,,,
1365,COMFORT,1141,1.2655,0,,,,,,
1366,COMFORT,1142,0.8304,0,,,,,,
1367,COMFORT,1143,1.2717,0,,,,,,
1368,COMFORT,1144,1.2093,0,,,,,,
1369,COMFORT,1145,1.3595,0,,,,,,
1370,COMFORT,1146,0.8099,0,,,,,,
1371,COMFORT,1147,1.3626,0,,,,,,
1372,COMFORT,1148,1.2389,0,,,,,,
1373,COMFORT,1149,1.1702,0,,,,,,
1374,COMFORT,1150,1.1518,0,,,,,,
1375,COMFORT,1151,0.7571,0,,,,,,
1376,COMFORT,1152,0.6793,0,,,,,,
1377,COMFORT,1153,0.9149,0,,,,,,
1378,COMFORT,1154,0.3965,0,,,,,,
1379,COMFORT,1155,0.7348,0,,,,,,
1380,COMFORT,1156,0.8565,0,,,,,,
1381,COMFORT,1157,0.5609,0,,,,,,
1382,COMFORT,1158,0.6179,0,,,,,,
1383,COMFORT,1159,0.6291,0,,,,,,
1384,COMFORT,1160,0.4258,0,,,,,,
1385,COMFORT,1161,1.0242,0,,,,,,
1386,COMFORT,1162,0.6122,0,,,,,,
1387,COMFORT,1163,0.4955,0,,,,,,
1388,COMFORT,1164,0.7052,0,,,,,,
1389,COMFORT,1165,0.7161,0,,,,,,
1390,COMFORT,1166,0.8083,0,,,,,,
1391,COMFORT,1167,0.4560,0,,,,,,
1392,COMFORT,1168,0.6595,0,,,,,,
1393,COMFORT,1169,0.5871,0,,,,,,
1394,COMFORT,1170,0.7997,0,,,,,,
1395,COMFORT,1171,1.0917,0,,,,,,
1396,COMFORT,1172,0.4409,0,,,,,,
1397,COMFORT,1173,1.2036,0,,,,,,
1398,COMFORT,1174,0.8321,0,,,,,,
1399,COMFORT,1175,1.3550,0,,,,,,
1400,COMFORT,1176,0.7104,0,,,,,,
1401,COMFORT,1177,0.5134,0,,,,,,
1402,COMFORT,1178,0.7017,0,,,,,,
1403,COMFORT,1179,1.0206,0,,,,,,
1404,COMFORT,1180,0.8554,0,,,,,,
1405,COMFORT,1181,0.9324,0,,,,,,
1406,COMFORT,1182,0.6709,0,,,,,,
1407,COMFORT,1183,1.0671,0,,,,,,
1408,COMFORT,1184,0.6387,0,,,,,,
1409,COMFORT,1185,0.7433,0,,,,,,
1410,COMFORT,1186,1.0871,0,,,,,,
1411,COMFORT,1187,1.1123,0,,,,,,
1412,COMFORT,1188,0.9821,0,,,,,,
1413,COMFORT,1189,0.4844,0,,,,,,
1414,COMFORT,1190,0.7778,0,,,,,,
1415,COMFORT,1191,1.1036,0,,,,,,
1416,COMFORT,1192,1.3908,0,,,,,,
1417,COMFORT,1193,1.0673,0,,,,,,
1418,COMFORT,1194,0.4279,0,,,,,,
1419,COMFORT,1195,1.1408,0,,,,,,
1420,COMFORT,1196,0.8422,0,,,,,,
1421,COMFORT,1197,0.6390,0,,,,,,
1422,COMFORT,1198,0.7451,0,,,,,,
1423,COMFORT,1199,1.1009,0,,,,,,
1424,COMFORT,1200,0.8617,0,,,,,,
1425,COMFORT,1201,0.9709,0,,,,,,
1426,COMFORT,1202,2.0745,0,,,,,,
1427,COMFORT,1203,1.3636,0,,,,,,
1428,COMFORT,1204,0.8650,0,,,,,,
1429,COMFORT,1205,0.7139,0,,,,,,
1430,COMFORT,1206,0.6497,0,,,,,,
1431,COMFORT,1207,0.6512,0,,,,,,
1432,COMFORT,1208,1.0383,0,,,,,,
1433,COMFORT,1209,0.9361,0,,,,,,
1434,COMFORT,1210,0.8788,0,,,,,,
1435,COMFORT,1211,1.1812,0,,,,,,
1436,COMFORT,1212,0.6018,0,,,,,,
1437,COMFORT,1213,1.4037,0,,,,,,
1438,COMFORT,1214,0.8658,0,,,,,,
1439,COMFORT,1215,0.6892,0,,,,,,
1440,COMFORT,1216,1.2075,0,,,,,,
1441,COMFORT,1217,0.6515,0,,,,,,
1442,COMFORT,1218,0.6417,0,,,,,,
1443,COMFORT,1219,1.1560,0,,,,,,
1444,COMFORT,1220,0.9423,0,,,,,,
1445,COMFORT,1221,1.3264,0,,,,,,
1446,COMFORT,1222,0.6627,0,,,,,,
1447,COMFORT,1223,0.7471,0,,,,,,
1448,COMFORT,1224,1.3964,0,,,,,,
1449,COMFORT,1225,1.1144,0,,,,,,
1450,COMFORT,1226,1.0595,0,,,,,,
1451,COMFORT,1227,1.0910,0,,,,,,
1452,COMFORT,1228,0.7612,0,,,,,,
1453,COMFORT,1229,1.8323,0,,,,,,
1454,COMFORT,1230,1.0093,0,,,,,,
1455,COMFORT,1231,0.9821,0,,,,,,
1456,COMFORT,1232,1.3559,0,,,,,,
1457,COMFORT,1233,1.0729,0,,,,,,
1458,COMFORT,1234,1.4780,0,,,,,,
1459,COMFORT,1235,0.4231,0,,,,,,
1460,COMFORT,1236,1.5325,0,,,,,,
1461,COMFORT,1237,0.8041,0,,,,,,
1462,COMFORT,1238,0.5362,0,,,,,,
1463,COMFORT,1239,1.2952,0,,,,,,
1464,COMFORT,1240,0.8746,0,,,,,,
1465,COMFORT,1241,0.6964,0,,,,,,
1466,COMFORT,1242,0.6356,0,,,,,,
1467,COMFORT,1243,0.6810,0,,,,,,
1468,COMFORT,1244,1.1064,0,,,,,,
1469,COMFORT,1245,0.8758,0,,,,,,
1470,COMFORT,1246,1.0979,0,,,,,,
1471,COMFORT,1247,0.4092,0,,,,,,
1472,COMFORT,1248,0.7330,0,,,,,,
1473,COMFORT,1249,0.9648,0,,,,,,
1474,COMFORT,1250,1.2269,0,,,,,,
1475,COMFORT,1251,1.0577,0,,,,,,
1476,COMFORT,1252,1.5572,0,,,,,,
1477,COMFORT,1253,0.5161,0,,,,,,
1478,COMFORT,1254,0.9918,0,,,,,,
1479,COMFORT,1255,0.6564,0,,,,,,
1480,COMFORT,1256,0.4461,0,,,,,,
1481,COMFORT,1257,0.7318,0,,,,,,
1482,COMFORT,1258,0.6499,0,,,,,,
1483,COMFORT,1259,1.1073,0,,,,,,
1484,COMFORT,1260,0.9422,0,,,,,,
1485,COMFORT,1261,1.7568,0,,,,,,
1486,COMFORT,1262,0.5012,0,,,,,,
1487,COMFORT,1263,0.9155,0,,,,,,
1488,COMFORT,1264,2.1092,0,,,,,,
1489,COMFORT,1265,0.6625,0,,,,,,
1490,COMFORT,1266,0.8124,0,,,,,,
1491,COMFORT,1267,1.0265,0,,,,,,
1492,COMFORT,1268,1.1206,0,,,,,,
1493,COMFORT,1269,1.1061,0,,,,,,
1494,COMFORT,1270,0.4659,0,,,,,,
1495,COMFORT,1271,1.0128,0,,,,,,
1496,COMFORT,1272,0.7411,0,,,,,,
1497,COMFORT,1273,0.5862,0,,,,,,
1498,COMFORT,1274,1.0020,0,,,,,,
1499,COMFORT,1275,1.1504,0,,,,,,
1500,COMFORT,1276,0.4983,0,,,,,,
1501,COMFORT,1277,0.5438,0,,,,,,
1502,COMFORT,1278,0.6141,0,,,,,,
1503,COMFORT,1279,0.6930,0,,,,,,
1504,COMFORT,1280,1.1813,0,,,,,,
1505,COMFORT,1281,0.4527,0,,,,,,
1506,COMFORT,1282,0.4185,0,,,,,,
1507,COMFORT,1283,1.0636,0,,,,,,
1508,COMFORT,1284,0.5173,0,,,,,,
1509,COMFORT,1285,0.4535,0,,,,,,
1510,COMFORT,1286,0.9424,0,,,,,,
1511,COMFORT,1287,0.5974,0,,,,,,
1512,COMFORT,1288,0.3830,0,,,,,,
1513,COMFORT,1289,0.8050,0,,,,,,
1514,COMFORT,1290,0.8030,0,,,,,,
1515,COMFORT,1291,1.0245,0,,,,,,
1516,COMFORT,1292,0.9718,0,,,,,,
1517,COMFORT,1293,0.6603,0,,,,,,
1518,COMFORT,1294,0.6261,0,,,,,,
1519,COMFORT,1295,0.5564,0,,,,,,
1520,COMFORT,1296,0.6575,0,,,,,,
1521,COMFORT,1297,0.6549,0,,,,,,
1522,COMFORT,1298,0.5013,0,,,,,,
1523,COMFORT,1299,0.8108,0,,,,,,
1524,COMFORT,1300,0.6504,0,,,,,,
1525,COMFORT,1301,0.6854,0,,,,,,
1526,COMFORT,1302,0.7906,0,,,,,,
1527,COMFORT,1303,0.9731,0,,,,,,
1528,COMFORT,1304,0.6140,0,,,,,,
1529,COMFORT,1305,0.7522,0,,,,,,
1530,COMFORT,1306,0.8692,0,,,,,,
1531,COMFORT,1307,0.6722,0,,,,,,
1532,COMFORT,1308,0.7486,0,,,,,,
1533,COMFORT,1309,0.4011,0,,,,,,
1534,COMFORT,1310,0.4735,0,,,,,,
1535,COMFORT,1311,1.0851,0,,,,,,
1536,COMFORT,1312,0.4845,0,,,,,,
1537,COMFORT,1313,1.1824,0,,,,,,
1538,COMFORT,1314,0.8920,0,,,,,,
1539,COMFORT,1315,0.7520,0,,,,,,
1540,COMFORT,1316,0.9067,0,,,,,,
1541,COMFORT,1317,0.8127,0,,,,,,
1542,COMFORT,1318,0.5235,0,,,,,,
1543,COMFORT,1319,0.5168,0,,,,,,
1544,COMFORT,1320,0.4882,0,,,,,,
1545,COMFORT,1321,0.8182,0,,,,,,
1546,COMFORT,1322,0.4145,0,,,,,,
1547,COMFORT,1323,0.5201,0,,,,,,
1548,COMFORT,1324,0.9854,0,,,,,,
1549,COMFORT,1325,1.0052,0,,,,,,
1550,COMFORT,1326,1.0708,0,,,,,,
1551,COMFORT,1327,0.7172,0,,,,,,
1552,COMFORT,1328,1.0270,0,,,,,,
1553,COMFORT,1329,0.6903,0,,,,,,
1554,COMFORT,1330,1.7096,0,,,,,,
1555,COMFORT,1331,0.8960,0,,,,,,
1556,COMFORT,1332,0.8304,0,,,,,,
1557,COMFORT,1333,1.1177,0,,,,,,
1558,COMFORT,1334,0.6461,0,,,,,,
1559,COMFORT,1335,0.8156,0,,,,,,
1560,COMFORT,1336,0.7267,0,,,,,,
1561,COMFORT,1337,0.7249,0,,,,,,
1562,COMFORT,1338,0.6878,0,,,,,,
1563,COMFORT,1339,0.8149,0,,,,,,
1564,COMFORT,1340,1.0724,0,,,,,,
1565,COMFORT,1341,1.1326,0,,,,,,
1566,COMFORT,1342,0.3169,0,,,,,,
1567,COMFORT,1343,0.4491,0,,,,,,
1568,COMFORT,1344,0.6953,0,,,,,,
1569,COMFORT,1345,0.5330,0,,,,,,
1570,COMFORT,1346,0.9423,0,,,,,,
1571,COMFORT,1347,0.8454,0,,,,,,
1572,COMFORT,1348,0.7522,0,,,,,,
1573,COMFORT,1349,1.0093,0,,,,,,
1574,COMFORT,1350,0.6419,0,,,,,,
1575,COMFORT,1351,1.2710,0,,,,,,
1576,COMFORT,1352,1.2935,0,,,,,,
1577,COMFORT,1353,0.9749,0,,,,,,
1578,COMFORT,1354,1.6619,0,,,,,,
1579,COMFORT,1355,0.6471,0,,,,,,
1580,COMFORT,1356,1.1801,0,,,,,,
1581,COMFORT,1357,1.0365,0,,,,,,
1582,COMFORT,1358,1.7256,0,,,,,,
1583,COMFORT,1359,0.8867,0,,,,,,
1584,COMFORT,1360,0.6931,0,,,,,,
1585,COMFORT,1361,0.9516,0,,,,,,
1586,COMFORT,1362,0.6689,0,,,,,,
1587,COMFORT,1363,0.7550,0,,,,,,
1588,COMFORT,1364,0.7683,0,,,,,,
1589,COMFORT,1365,1.4831,0,,,,,,
1590,COMFORT,1366,1.4402,0,,,,,,
1591,COMFORT,1367,1.0801,0,,,,,,
1592,COMFORT,1368,0.8045,0,,,,,,
1593,COMFORT,1369,1.3209,0,,,,,,
1594,COMFORT,1370,1.2379,0,,,,,,
1595,COMFORT,1371,0.7935,0,,,,,,
1596,COMFORT,1372,1.2675,0,,,,,,
1597,COMFORT,1373,0.9857,0,,,,,,
1598,COMFORT,1374,0.8577,0,,,,,,
1599,COMFORT,1375,0.7738,0,,,,,,
1600,COMFORT,1376,1.3379,0,,,,,,
1601,COMFORT,1377,1.3103,0,,,,,,
1602,COMFORT,1378,1.1465,0,,,,,,
1603,COMFORT,1379,1.1168,0,,,,,,
1604,COMFORT,1380,1.0218,0,,,,,,
1605,COMFORT,1381,0.5397,0,,,,,,
1606,COMFORT,1382,1.3159,0,,,,,,
1607,COMFORT,1383,1.1808,0,,,,,,
1608,COMFORT,1384,0.9490,0,,,,,,
1609,COMFORT,1385,1.2900,0,,,,,,
1610,COMFORT,1386,1.3710,0,,,,,,
1611,COMFORT,1387,1.0757,0,,,,,,
1612,COMFORT,1388,1.0905,0,,,,,,
1613,COMFORT,1389,0.9377,0,,,,,,
1614,COMFORT,1390,1.1915,0,,,,,,
1615,COMFORT,1391,1.2031,0,,,,,,
1616,COMFORT,1392,1.0202,0,,,,,,
1617,COMFORT,1393,1.0149,0,,,,,,
1618,COMFORT,1394,0.9437,0,,,,,,
1619,COMFORT,1395,1.4790,0,,,,,,
1620,COMFORT,1396,0.7118,0,,,,,,
1621,COMFORT,1397,0.9577,0,,,,,,
1622,COMFORT,1398,1.3596,0,,,,,,
1623,COMFORT,1399,0.9003,0,,,,,,
1624,COMFORT,1400,0.9962,0,,,,,,
1625,COMFORT,1401,0.5686,0,,,,,,
1626,COMFORT,1402,0.5117,0,,,,,,
1627,COMFORT,1403,0.5768,0,,,,,,
1628,COMFORT,1404,0.6534,0,,,,,,
1629,COMFORT,1405,0.3981,0,,,,,,
1630,COMFORT,1406,0.9651,0,,,,,,
1631,COMFORT,1407,0.3911,0,,,,,,
1632,COMFORT,1408,0.3895,0,,,,,,
1633,COMFORT,1409,0.3602,0,,,,,,
1634,COMFORT,1410,0.2634,0,,,,,,
1635,COMFORT,1411,0.3907,0,,,,,,
1636,COMFORT,1412,0.5453,0,,,,,,
1637,COMFORT,1413,0.6472,0,,,,,,
1638,COMFORT,1414,0.7926,0,,,,,,
1639,COMFORT,1415,0.3988,0,,,,,,
1640,COMFORT,1416,0.5950,0,,,,,,
1641,COMFORT,1417,0.5518,0,,,,,,
1642,COMFORT,1418,0.4231,0,,,,,,
1643,COMFORT,1419,0.3861,0,,,,,,
1644,COMFORT,1420,0.5594,0,,,,,,
1645,COMFORT,1421,1.1016,0,,,,,,
1646,COMFORT,1422,0.2933,0,,,,,,
1647,COMFORT,1423,1.1858,0,,,,,,
1648,COMFORT,1424,0.5554,0,,,,,,
1649,COMFORT,1425,0.5618,0,,,,,,
1650,COMFORT,1426,0.5001,0,,,,,,
1651,COMFORT,1427,0.6742,0,,,,,,
1652,COMFORT,1428,0.9536,0,,,,,,
1653,COMFORT,1429,0.8033,0,,,,,,
1654,COMFORT,1430,0.9005,0,,,,,,
1655,COMFORT,1431,0.5650,0,,,,,,
1656,COMFORT,1432,1.1142,0,,,,,,
1657,COMFORT,1433,0.4830,0,,,,,,
1658,COMFORT,1434,0.9199,0,,,,,,
1659,COMFORT,1435,0.9450,0,,,,,,
1660,COMFORT,1436,1.1962,0,,,,,,
1661,COMFORT,1437,0.8351,0,,,,,,
1662,COMFORT,1438,0.8443,0,,,,,,
1663,COMFORT,1439,0.9686,0,,,,,,
1664,COMFORT,1440,0.6193,0,,,,,,
1665,COMFORT,1441,0.3477,0,,,,,,
1666,COMFORT,1442,0.6109,0,,,,,,
1667,COMFORT,1443,0.9010,0,,,,,,
1668,COMFORT,1444,0.9113,0,,,,,,
1669,COMFORT,1445,1.1650,0,,,,,,
1670,COMFORT,1446,0.5698,0,,,,,,
1671,COMFORT,1447,1.0550,0,,,,,,
1672,COMFORT,1448,0.7858,0,,,,,,
1673,COMFORT,1449,1.4374,0,,,,,,
1674,COMFORT,1450,1.0419,0,,,,,,
1675,COMFORT,1451,1.1573,0,,,,,,
1676,COMFORT,1452,1.2541,0,,,,,,
1677,COMFORT,1453,1.0020,0,,,,,,
1678,COMFORT,1454,1.1835,0,,,,,,
1679,COMFORT,1455,0.6562,0,,,,,,
1680,COMFORT,1456,0.4834,0,,,,,,
1681,COMFORT,1457,0.6891,0,,,,,,
1682,COMFORT,1458,1.1577,0,,,,,,
1683,COMFORT,1459,0.6948,0,,,,,,
1684,COMFORT,1460,0.8122,0,,,,,,
1685,COMFORT,1461,0.5207,0,,,,,,
1686,COMFORT,1462,0.6767,0,,,,,,
1687,COMFORT,1463,0.8419,0,,,,,,
1688,COMFORT,1464,0.8021,0,,,,,,
1689,COMFORT,1465,0.5627,0,,,,,,
1690,COMFORT,1466,0.8977,0,,,,,,
1691,COMFORT,1467,1.7028,0,,,,,,
1692,COMFORT,1468,0.6815,0,,,,,,
1693,COMFORT,1469,1.0202,0,,,,,,
1694,COMFORT,1470,0.6484,0,,,,,,
1695,COMFORT,1471,0.9339,0,,,,,,
1696,COMFORT,1472,1.2513,0,,,,,,
1697,COMFORT,1473,0.8807,0,,,,,,
1698,COMFORT,1474,0.7885,0,,,,,,
1699,COMFORT,1475,0.8279,0,,,,,,
1700,COMFORT,1476,1.3254,0,,,,,,
1701,COMFORT,1477,1.1355,0,,,,,,
1702,COMFORT,1478,0.9916,0,,,,,,
1703,COMFORT,1479,1.2442,0,,,,,,
1704,COMFORT,1480,0.8512,0,,,,,,
1705,COMFORT,1481,0.5706,0,,,,,,
1706,COMFORT,1482,1.5458,0,,,,,,
1707,COMFORT,1483,0.9991,0,,,,,,
1708,COMFORT,1484,1.2897,0,,,,,,
1709,COMFORT,1485,1.0221,0,,,,,,
1710,COMFORT,1486,0.6864,0,,,,,,
1711,COMFORT,1487,0.8134,0,,,,,,
1712,COMFORT,1488,1.0338,0,,,,,,
1713,COMFORT,1489,0.9907,0,,,,,,
1714,COMFORT,1490,1.1718,0,,,,,,
1715,COMFORT,1491,0.5744,0,,,,,,
1716,COMFORT,1492,1.0645,0,,,,,,
1717,COMFORT,1493,0.9488,0,,,,,,
1718,COMFORT,1494,1.0419,0,,,,,,
1719,COMFORT,1495,0.9590,0,,,,,,
1720,COMFORT,1496,1.1304,0,,,,,,
1721,COMFORT,1497,0.9109,0,,,,,,
1722,COMFORT,1498,0.9403,0,,,,,,
1723,COMFORT,1499,1.0988,0,,,,,,
1724,COMFORT,1500,0.9673,0,,,,,,
1725,COMFORT,1501,0.9619,0,,,,,,
1726,COMFORT,1502,0.7122,0,,,,,,
1727,COMFORT,1503,1.2339,0,,,,,,
1728,COMFORT,1504,0.5101,0,,,,,,
1729,COMFORT,1505,0.9041,0,,,,,,
1730,COMFORT,1506,0.8661,0,,,,,,
1731,COMFORT,1507,1.0694,0,,,,,,
1732,COMFORT,1508,0.8590,0,,,,,,
1733,COMFORT,1509,0.9107,0,,,,,,
1734,COMFORT,1510,1.3154,0,,,,,,
1735,COMFORT,1511,1.2540,0,,,,,,
1736,COMFORT,1512,1.1770,0,,,,,,
1737,COMFORT,1513,1.2061,0,,,,,,
1738,COMFORT,1514,0.9903,0,,,,,,
1739,COMFORT,1515,0.7372,0,,,,,,
1740,COMFORT,1516,0.8849,0,,,,,,
1741,COMFORT,1517,1.2379,0,,,,,,
1742,COMFORT,1518,0.8455,0,,,,,,
1743,COMFORT,1519,0.3119,0,,,,,,
1744,COMFORT,1520,0.8217,0,,,,,,
1745,COMFORT,1521,1.1393,0,,,,,,
1746,COMFORT,1522,1.3827,0,,,,,,
1747,COMFORT,1523,1.1167,0,,,,,,
1748,COMFORT,1524,0.9755,0,,,,,,
1749,COMFORT,1525,1.0032,0,,,,,,
1750,COMFORT,1526,0.7178,0,,,,,,
1751,COMFORT,1527,0.6479,0,,,,,,
1752,COMFORT,1528,0.4019,0,,,,,,
1753,COMFORT,1529,0.7038,0,,,,,,
1754,COMFORT,1530,0.6343,0,,,,,,
1755,COMFORT,1531,0.4274,0,,,,,,
1756,COMFORT,1532,0.4406,0,,,,,,
1757,COMFORT,1533,0.3527,0,,,,,,
1758,COMFORT,1534,0.8286,0,,,,,,
1759,COMFORT,1535,0.8505,0,,,,,,
1760,COMFORT,1536,0.4329,0,,,,,,
1761,COMFORT,1537,0.6331,0,,,,,,
1762,COMFORT,1538,0.9632,0,,,,,,
1763,COMFORT,1539,0.4857,0,,,,,,
1764,COMFORT,1540,0.7656,0,,,,,,
